,cut,clarity,price,color
28858,Very Good,SI1,684,E
28866,Very Good,SI1,684,H
28867,Premium,SI1,684,F
28869,Premium,SI1,684,F
28870,Premium,SI1,684,F
28871,Premium,SI1,684,F
28878,Premium,SI1,684,D
28882,Very Good,SI1,684,F
28888,Premium,VS2,684,E
28909,Very Good,SI1,684,G
28924,Very Good,SI1,684,G
28953,Very Good,SI1,435,H
28957,Premium,VS2,435,I
28959,Very Good,VS2,435,I
28961,Very Good,VS2,435,I
28962,Premium,VS2,435,I
28963,Very Good,SI1,435,H
28964,Premium,SI1,435,H
28966,Very Good,SI1,435,H
28967,Premium,VS2,435,I
28968,Premium,VS2,435,G
28970,Very Good,SI1,435,H
28971,Very Good,SI1,435,H
28973,Very Good,SI1,435,H
28974,Premium,VS2,435,I
28976,Premium,VS2,435,I
28978,Very Good,VS2,436,E
28980,Very Good,VS2,685,F
28984,Very Good,VS2,685,D
28990,Premium,VS2,686,F
28992,Very Good,VS2,686,F
28995,Premium,VS2,686,F
28998,Premium,VS2,686,F
29002,Premium,VS2,686,F
29004,Very Good,VS2,686,F
29006,Premium,VS2,686,F
29007,Very Good,VS2,686,F
29008,Premium,VS2,686,F
29040,Very Good,SI1,687,G
29042,Premium,SI1,687,G
29045,Very Good,SI1,687,E
29048,Very Good,SI1,687,E
29049,Premium,SI1,687,E
29050,Very Good,SI1,687,E
29051,Very Good,SI1,687,F
29052,Very Good,SI1,687,G
29054,Very Good,SI1,687,G
29056,Very Good,SI1,687,E
29060,Very Good,SI1,687,E
29062,Very Good,SI1,687,F
29067,Very Good,SI1,687,E
29068,Very Good,SI1,687,E
29071,Premium,VS2,687,D
29080,Very Good,SI1,689,D
29083,Premium,SI1,689,G
29084,Very Good,SI1,689,G
29085,Premium,SI1,689,G
29086,Premium,VS2,689,H
29088,Premium,VS2,689,H
29091,Very Good,SI1,689,G
29092,Premium,SI1,689,G
29107,Premium,VS2,689,H
29108,Premium,VS2,689,H
29109,Premium,VS2,689,H
29110,Premium,VS2,689,H
29111,Very Good,VS2,689,H
29113,Premium,VS2,689,H
29114,Very Good,VS2,689,H
29115,Premium,VS2,689,H
29116,Premium,VS2,689,H
29118,Very Good,VS2,689,H
29121,Premium,SI1,689,D
29122,Very Good,SI1,690,D
29135,Very Good,VS2,692,D
29152,Premium,VS2,692,E
29160,Premium,VS2,693,G
29161,Premium,SI1,693,E
29162,Very Good,SI1,693,E
29167,Very Good,VS2,693,E
29170,Very Good,SI1,694,F
29171,Very Good,SI1,694,G
29172,Very Good,SI1,694,E
29173,Very Good,SI1,694,D
29228,Very Good,VS2,696,I
29232,Very Good,SI1,696,H
29240,Very Good,VS2,696,F
29241,Premium,VS2,696,F
29242,Very Good,VS2,696,F
29243,Very Good,VS2,696,E
29250,Very Good,VS2,698,D
29251,Very Good,SI1,698,G
29260,Premium,VS2,698,G
29261,Premium,VS2,698,G
29262,Premium,VS2,698,G
29263,Premium,SI1,698,E
29265,Premium,SI1,698,E
29266,Very Good,SI1,698,E
29267,Very Good,SI1,698,E
29268,Very Good,SI1,698,E
29269,Premium,SI1,698,E
29271,Premium,SI1,698,E
29340,Premium,VS2,698,G
29341,Premium,VS2,698,G
29344,Premium,VS2,698,G
29351,Premium,VS2,698,G
29353,Premium,VS2,698,G
29356,Very Good,VS2,698,G
29357,Premium,VS2,698,G
29358,Premium,VS2,698,G
29361,Very Good,VS2,698,G
29362,Premium,VS2,698,G
29363,Premium,VS2,698,G
29364,Premium,VS2,698,G
29365,Premium,VS2,698,G
29370,Very Good,VS2,698,G
29371,Very Good,VS2,698,G
29372,Premium,SI1,698,E
29373,Premium,SI1,698,E
29374,Very Good,SI1,698,E
29375,Very Good,SI1,698,E
29377,Premium,SI1,698,E
29378,Very Good,SI1,698,E
29379,Very Good,SI1,698,E
29380,Very Good,SI1,698,E
29381,Premium,SI1,698,E
29384,Premium,SI1,698,E
29385,Premium,SI1,698,E
29386,Very Good,SI1,698,E
29387,Very Good,SI1,698,E
29388,Very Good,SI1,698,E
29389,Very Good,SI1,698,E
29390,Very Good,SI1,698,E
29391,Very Good,SI1,698,E
29392,Very Good,SI1,698,E
29396,Premium,VS2,698,G
29397,Premium,VS2,698,G
29398,Premium,SI1,698,E
29401,Very Good,SI1,699,G
29410,Premium,VS2,700,H
29411,Premium,SI1,700,F
29412,Premium,VS2,700,H
29413,Very Good,VS2,700,H
29415,Very Good,SI1,700,H
29416,Very Good,VS2,700,H
29419,Very Good,SI1,700,H
29422,Very Good,VS2,700,H
29423,Very Good,SI1,700,H
29426,Very Good,SI1,700,E
29429,Very Good,SI1,700,H
29431,Premium,VS2,700,H
29435,Very Good,VS2,700,H
29436,Premium,SI1,700,H
29441,Very Good,SI1,701,E
29442,Very Good,SI1,701,D
29445,Very Good,SI1,702,F
29458,Very Good,VS2,702,D
29462,Premium,VS2,702,E
29464,Premium,SI1,702,G
29468,Very Good,VS2,702,E
29469,Very Good,SI1,702,G
29474,Premium,SI1,702,G
29475,Premium,VS2,702,E
29476,Premium,VS2,702,E
29478,Premium,SI1,702,G
29479,Premium,VS2,702,E
29483,Very Good,VS2,702,E
29484,Very Good,SI1,702,G
29486,Very Good,SI1,702,G
29497,Premium,VS2,702,E
29498,Very Good,VS2,702,E
29502,Very Good,SI1,702,G
29503,Premium,VS2,702,E
29504,Premium,SI1,702,G
29505,Very Good,SI1,702,G
29509,Premium,VS2,702,E
29511,Very Good,SI1,702,G
29514,Very Good,VS2,702,E
29515,Very Good,SI1,703,G
29535,Very Good,SI1,704,F
29546,Very Good,VS2,705,G
29558,Premium,SI1,705,F
29559,Premium,SI1,705,F
29560,Premium,SI1,705,F
29563,Very Good,VS2,705,E
29568,Very Good,SI1,705,E
29571,Very Good,SI1,705,E
29574,Very Good,SI1,705,E
29576,Very Good,SI1,705,F
29577,Premium,SI1,705,E
29578,Very Good,SI1,705,E
29579,Very Good,SI1,705,E
29580,Very Good,SI1,705,E
29581,Very Good,SI1,705,E
29594,Premium,SI1,706,D
29608,Premium,VS2,706,F
29611,Very Good,VS2,439,G
29630,Very Good,VS2,442,I
29641,Premium,VS2,706,F
29642,Premium,VS2,706,F
29646,Premium,VS2,706,F
29649,Premium,VS2,706,F
29655,Very Good,VS2,706,F
29660,Premium,VS2,706,F
29686,Very Good,SI1,707,F
29687,Very Good,SI1,707,E
29688,Very Good,SI1,707,E
29689,Very Good,SI1,707,E
29734,Very Good,SI1,708,D
29747,Premium,SI1,708,G
29748,Premium,SI1,708,G
29749,Very Good,VS2,708,F
29751,Very Good,SI1,709,G
29754,Premium,SI1,709,D
29755,Premium,SI1,709,D
29756,Premium,SI1,709,D
29757,Premium,SI1,709,D
29764,Premium,VS2,709,H
29765,Premium,VS2,709,H
29784,Premium,SI1,709,D
29788,Premium,SI1,709,D
29792,Premium,SI1,709,D
29794,Premium,SI1,709,D
29795,Premium,SI1,709,D
29799,Very Good,SI1,709,D
29801,Premium,SI1,709,D
29802,Premium,SI1,709,D
29803,Very Good,SI1,709,D
29804,Premium,SI1,709,D
29806,Premium,SI1,709,D
29807,Very Good,SI1,709,D
29809,Premium,SI1,709,D
29810,Premium,SI1,709,D
29813,Premium,SI1,709,D
29814,Premium,SI1,709,D
29815,Premium,SI1,709,D
29816,Very Good,SI1,709,D
29817,Premium,SI1,709,D
29818,Very Good,SI1,709,D
29819,Premium,SI1,709,D
29820,Premium,SI1,709,D
29823,Premium,SI1,709,D
29827,Very Good,VS2,710,H
29837,Premium,VS2,710,D
29841,Very Good,VS2,710,D
29842,Very Good,VS2,710,D
29844,Premium,VS2,710,D
29845,Premium,VS2,710,D
29847,Premium,VS2,710,D
29848,Premium,VS2,710,D
29850,Premium,VS2,710,D
29852,Very Good,VS2,710,D
29853,Very Good,VS2,710,D
29854,Premium,VS2,710,D
29857,Very Good,VS2,710,D
29859,Premium,VS2,710,D
29863,Very Good,VS2,710,D
29864,Very Good,VS2,710,D
29865,Premium,VS2,710,D
29867,Very Good,VS2,710,D
29869,Premium,VS2,710,D
29870,Very Good,VS2,710,D
29875,Premium,VS2,710,D
29877,Very Good,VS2,710,D
29879,Very Good,VS2,710,D
29880,Very Good,VS2,710,D
29881,Very Good,VS2,710,D
29889,Very Good,VS2,710,D
29892,Premium,VS2,710,D
29894,Premium,VS2,710,D
29895,Premium,VS2,710,D
29897,Premium,VS2,710,D
29899,Very Good,VS2,710,D
29901,Very Good,SI1,711,G
29909,Very Good,VS2,712,I
29910,Very Good,VS2,712,G
29912,Very Good,SI1,712,I
29933,Premium,VS2,714,G
29936,Very Good,SI1,714,E
29937,Very Good,SI1,714,E
29938,Very Good,SI1,714,E
29945,Very Good,SI1,445,I
29948,Very Good,SI1,445,I
29950,Premium,SI1,445,I
29952,Very Good,SI1,445,I
29963,Very Good,SI1,446,H
29964,Very Good,SI1,446,H
29965,Very Good,SI1,446,H
29968,Very Good,SI1,446,H
29969,Very Good,SI1,446,H
29978,Very Good,VS2,715,G
29979,Very Good,VS2,716,F
29999,Very Good,SI1,716,H
30002,Premium,SI1,716,H
30008,Very Good,SI1,716,H
30009,Very Good,VS2,716,E
30011,Very Good,SI1,717,F
30015,Very Good,SI1,717,F
30016,Premium,SI1,717,G
30018,Very Good,SI1,717,D
30019,Very Good,SI1,717,D
30021,Very Good,SI1,717,D
30045,Premium,SI1,719,G
30046,Very Good,SI1,719,G
30047,Premium,SI1,719,G
30048,Premium,SI1,719,G
30049,Very Good,SI1,719,G
30050,Very Good,SI1,719,G
30051,Premium,SI1,719,G
30052,Premium,SI1,719,G
30053,Premium,SI1,719,G
30054,Premium,SI1,719,G
30055,Premium,SI1,719,G
30056,Premium,SI1,719,G
30057,Very Good,SI1,719,G
30059,Premium,SI1,719,G
30060,Premium,VS2,720,G
30069,Premium,VS2,720,G
30070,Premium,VS2,720,G
30072,Premium,SI1,720,E
30073,Premium,SI1,720,E
30075,Premium,SI1,720,E
30076,Very Good,SI1,720,E
30106,Premium,VS2,720,G
30107,Premium,VS2,720,G
30108,Premium,VS2,720,G
30109,Premium,VS2,720,G
30110,Premium,VS2,720,G
30112,Premium,VS2,720,G
30115,Premium,VS2,720,G
30117,Premium,VS2,720,G
30120,Premium,VS2,720,G
30125,Premium,VS2,720,G
30127,Premium,VS2,720,G
30129,Premium,VS2,720,G
30131,Premium,VS2,720,G
30132,Very Good,VS2,720,G
30133,Premium,VS2,720,G
30134,Premium,VS2,720,G
30135,Premium,VS2,720,G
30136,Premium,VS2,720,G
30137,Premium,VS2,720,G
30138,Premium,VS2,720,G
30139,Premium,VS2,720,G
30140,Premium,VS2,720,G
30141,Premium,VS2,720,G
30142,Premium,VS2,720,G
30143,Very Good,VS2,720,G
30144,Premium,VS2,720,G
30146,Premium,SI1,720,E
30147,Premium,SI1,720,E
30148,Premium,SI1,720,E
30149,Very Good,SI1,720,E
30150,Very Good,SI1,720,E
30151,Premium,SI1,720,E
30152,Premium,SI1,720,E
30153,Very Good,SI1,720,E
30159,Very Good,SI1,720,D
30161,Very Good,SI1,720,D
30163,Very Good,SI1,720,D
30164,Very Good,VS2,720,D
30166,Very Good,SI1,720,D
30170,Very Good,VS2,721,D
30190,Very Good,SI1,722,F
30191,Very Good,SI1,722,E
30192,Very Good,SI1,722,E
30195,Premium,SI1,722,E
30197,Premium,SI1,722,E
30198,Premium,SI1,722,E
30201,Very Good,VS2,723,J
30202,Very Good,SI1,723,D
30213,Premium,VS2,723,E
30215,Premium,VS2,723,E
30219,Very Good,VS2,723,E
30220,Premium,VS2,723,E
30221,Premium,VS2,723,E
30222,Premium,VS2,723,E
30224,Premium,VS2,723,E
30226,Premium,VS2,723,E
30228,Premium,VS2,723,E
30253,Premium,SI1,724,G
30259,Very Good,SI1,725,E
30267,Very Good,VS2,725,F
30271,Very Good,SI1,446,H
30272,Very Good,SI1,446,H
30280,Very Good,SI1,447,G
30281,Very Good,SI1,447,I
30282,Very Good,SI1,447,I
30287,Very Good,SI1,447,G
30290,Very Good,SI1,447,G
30294,Premium,SI1,447,I
30295,Very Good,SI1,447,G
30305,Very Good,SI1,725,E
30306,Very Good,SI1,725,E
30325,Premium,VS2,726,F
30327,Premium,VS2,726,F
30328,Premium,VS2,726,F
30334,Premium,VS2,727,J
30336,Premium,SI1,727,F
30337,Premium,SI1,727,F
30338,Premium,SI1,727,F
30343,Premium,VS2,727,D
30348,Very Good,VS2,728,E
30349,Very Good,SI1,728,E
30354,Very Good,SI1,728,D
30355,Very Good,SI1,728,D
30360,Premium,VS2,729,H
30361,Premium,VS2,729,H
30369,Very Good,VS2,729,H
30372,Premium,VS2,729,H
30381,Very Good,VS2,730,F
30382,Very Good,VS2,730,F
30408,Very Good,VS2,730,D
30445,Very Good,VS2,731,J
30457,Premium,VS2,731,E
30464,Very Good,SI1,732,D
30465,Premium,SI1,732,D
30467,Very Good,SI1,732,D
30468,Very Good,SI1,732,D
30469,Very Good,SI1,732,D
30470,Very Good,SI1,732,D
30479,Premium,SI1,732,D
30481,Premium,SI1,732,D
30482,Premium,SI1,732,D
30484,Premium,SI1,732,D
30489,Premium,SI1,732,D
30492,Premium,SI1,732,D
30497,Premium,SI1,732,D
30502,Premium,SI1,732,D
30504,Premium,SI1,732,D
30510,Premium,SI1,732,D
30512,Very Good,SI1,732,D
30513,Very Good,SI1,732,D
30516,Very Good,SI1,732,D
30527,Very Good,SI1,733,D
30528,Very Good,SI1,733,D
30529,Premium,SI1,733,D
30530,Premium,SI1,733,D
30534,Very Good,VS2,734,G
30536,Very Good,VS2,734,G
30538,Very Good,VS2,734,D
30541,Premium,VS2,734,D
30552,Very Good,VS2,734,D
30558,Premium,VS2,734,D
30574,Very Good,VS2,734,D
30581,Premium,VS2,734,D
30596,Premium,VS2,734,D
30599,Premium,VS2,734,D
30601,Very Good,SI1,447,G
30605,Very Good,SI1,447,I
30609,Very Good,SI1,447,G
30610,Very Good,SI1,447,G
30615,Very Good,SI1,447,G
30616,Very Good,SI1,447,G
30617,Very Good,SI1,447,G
30618,Premium,SI1,447,I
30621,Very Good,SI1,447,G
30622,Very Good,SI1,447,G
30633,Very Good,SI1,735,G
30644,Very Good,SI1,735,D
30656,Very Good,SI1,737,D
30659,Very Good,SI1,737,G
30662,Premium,SI1,737,F
30664,Very Good,SI1,737,E
30668,Premium,SI1,737,F
30669,Very Good,SI1,737,F
30670,Very Good,SI1,737,F
30672,Very Good,SI1,737,F
30673,Premium,SI1,737,E
30674,Very Good,SI1,737,F
30675,Premium,SI1,737,E
30676,Premium,SI1,737,F
30677,Very Good,SI1,737,E
30678,Premium,SI1,737,E
30683,Very Good,SI1,737,F
30684,Premium,SI1,737,E
30688,Very Good,SI1,737,E
30691,Premium,SI1,737,F
30694,Very Good,SI1,737,F
30696,Premium,SI1,737,G
30697,Very Good,SI1,737,E
30698,Very Good,SI1,737,G
30699,Very Good,VS2,737,H
30703,Very Good,SI1,737,G
30704,Premium,SI1,737,F
30706,Premium,SI1,737,E
30721,Very Good,VS2,738,D
30724,Very Good,SI1,738,D
30739,Premium,SI1,739,E
30743,Premium,SI1,739,F
30747,Very Good,VS2,740,E
30766,Premium,VS2,740,F
30767,Very Good,VS2,741,F
30815,Premium,VS2,743,G
30817,Very Good,SI1,743,E
30819,Premium,SI1,743,E
30821,Very Good,SI1,743,E
30822,Premium,SI1,743,E
30850,Premium,VS2,743,G
30852,Premium,VS2,743,G
30854,Premium,VS2,743,G
30855,Premium,VS2,743,G
30856,Premium,VS2,743,G
30858,Premium,VS2,743,G
30862,Premium,VS2,743,G
30863,Premium,VS2,743,G
30865,Premium,VS2,743,G
30866,Premium,VS2,743,G
30867,Premium,VS2,743,G
30869,Premium,VS2,743,G
30873,Premium,VS2,743,G
30874,Premium,VS2,743,G
30875,Premium,SI1,743,E
30876,Premium,SI1,743,E
30877,Premium,SI1,743,E
30878,Premium,SI1,743,E
30879,Premium,SI1,743,E
30880,Premium,SI1,743,E
30882,Premium,SI1,743,E
30887,Premium,SI1,743,E
30888,Premium,SI1,743,E
30889,Very Good,SI1,743,E
30892,Very Good,VS2,744,E
30909,Very Good,VS2,745,E
30913,Premium,VS2,745,E
30916,Premium,VS2,745,E
30921,Very Good,VS2,745,E
30922,Very Good,VS2,745,E
30923,Premium,VS2,745,E
30929,Premium,VS2,745,E
30941,Very Good,VS2,449,E
30948,Premium,SI1,449,H
30949,Very Good,SI1,449,H
30952,Very Good,SI1,449,H
30954,Very Good,VS2,449,I
30959,Very Good,VS2,449,I
30960,Very Good,VS2,746,H
30966,Very Good,VS2,746,J
30968,Premium,SI1,746,I
30969,Premium,SI1,746,I
30970,Premium,VS2,746,J
30973,Very Good,VS2,746,D
30975,Premium,VS2,746,F
30977,Premium,VS2,746,F
30978,Premium,VS2,746,F
30979,Very Good,VS2,746,F
30980,Premium,VS2,746,F
30982,Premium,VS2,746,F
30987,Very Good,VS2,746,F
30991,Premium,VS2,746,F
30993,Premium,VS2,746,F
31008,Premium,SI1,748,F
31010,Premium,SI1,748,F
31011,Premium,SI1,748,F
31014,Very Good,SI1,748,F
31022,Premium,VS2,749,H
31025,Premium,VS2,749,F
31026,Premium,VS2,749,F
31029,Premium,VS2,749,F
31032,Very Good,VS2,749,F
31033,Premium,VS2,749,F
31036,Premium,VS2,749,H
31046,Premium,SI1,750,D
31048,Very Good,SI1,751,G
31056,Very Good,VS2,752,F
31097,Very Good,SI1,753,E
31106,Premium,VS2,753,G
31107,Premium,VS2,753,G
31108,Very Good,SI1,753,F
31114,Very Good,SI1,754,H
31123,Very Good,SI1,754,G
31124,Very Good,SI1,754,G
31125,Very Good,SI1,754,G
31126,Very Good,SI1,754,G
31129,Very Good,VS2,755,H
31137,Very Good,SI1,755,G
31138,Very Good,SI1,755,E
31139,Very Good,SI1,755,E
31140,Very Good,SI1,755,E
31141,Very Good,SI1,755,G
31142,Very Good,SI1,755,G
31143,Very Good,SI1,755,F
31147,Very Good,SI1,755,E
31149,Premium,SI1,755,F
31152,Premium,SI1,755,F
31153,Premium,SI1,755,E
31155,Premium,SI1,755,E
31159,Very Good,SI1,755,F
31160,Very Good,SI1,755,E
31162,Very Good,SI1,755,F
31163,Very Good,SI1,755,E
31165,Premium,SI1,755,E
31167,Very Good,SI1,755,E
31169,Premium,SI1,755,E
31170,Premium,SI1,755,F
31171,Premium,SI1,755,E
31173,Very Good,SI1,756,F
31180,Premium,SI1,756,D
31182,Premium,SI1,756,D
31185,Premium,SI1,756,D
31188,Very Good,SI1,756,D
31192,Premium,VS2,756,G
31193,Premium,SI1,756,E
31201,Premium,SI1,756,D
31203,Premium,SI1,756,D
31204,Premium,SI1,756,D
31207,Premium,SI1,756,D
31208,Premium,SI1,756,D
31212,Premium,SI1,756,D
31213,Premium,SI1,756,D
31214,Premium,SI1,756,D
31217,Very Good,SI1,756,D
31218,Very Good,SI1,756,D
31222,Very Good,SI1,756,D
31223,Very Good,SI1,756,D
31225,Very Good,SI1,756,D
31226,Premium,SI1,756,D
31233,Very Good,SI1,756,D
31235,Very Good,SI1,756,D
31236,Very Good,SI1,756,D
31238,Very Good,SI1,756,D
31246,Very Good,VS2,757,E
31247,Premium,VS2,757,E
31261,Very Good,VS2,449,I
31265,Very Good,SI1,449,H
31266,Very Good,VS2,449,I
31269,Very Good,VS2,449,I
31275,Very Good,VS2,449,I
31277,Premium,VS2,449,I
31280,Premium,VS2,449,I
31294,Very Good,VS2,758,D
31296,Premium,VS2,758,D
31301,Very Good,VS2,758,D
31302,Very Good,VS2,758,D
31309,Premium,VS2,758,D
31315,Premium,VS2,758,D
31328,Very Good,VS2,759,D
31339,Very Good,VS2,760,D
31341,Very Good,SI1,760,D
31362,Very Good,SI1,761,H
31383,Premium,VS2,762,D
31396,Very Good,SI1,764,J
31444,Premium,VS2,765,G
31446,Very Good,SI1,765,I
31448,Premium,SI1,765,I
31454,Premium,SI1,765,E
31455,Premium,SI1,765,E
31458,Premium,VS2,765,J
31459,Premium,VS2,765,J
31461,Very Good,SI1,765,I
31481,Premium,VS2,765,G
31482,Premium,VS2,765,G
31484,Premium,VS2,765,G
31485,Premium,VS2,765,G
31486,Premium,VS2,765,G
31491,Premium,VS2,765,G
31492,Premium,VS2,765,G
31498,Premium,VS2,765,G
31501,Premium,VS2,765,G
31503,Premium,VS2,765,G
31506,Premium,VS2,765,G
31507,Premium,VS2,765,G
31508,Very Good,VS2,765,G
31509,Premium,VS2,765,G
31511,Premium,VS2,765,G
31512,Premium,SI1,765,E
31515,Premium,SI1,765,E
31518,Premium,SI1,765,E
31523,Very Good,SI1,765,E
31524,Premium,SI1,765,E
31525,Very Good,SI1,765,E
31527,Premium,SI1,765,E
31533,Premium,VS2,765,G
31556,Very Good,VS2,766,G
31557,Very Good,VS2,766,G
31558,Very Good,VS2,766,G
31560,Very Good,VS2,766,G
31561,Very Good,VS2,766,G
31562,Premium,VS2,766,G
31580,Premium,VS2,767,E
31583,Very Good,VS2,767,E
31586,Premium,VS2,767,E
31588,Premium,VS2,767,E
31589,Very Good,VS2,767,E
31591,Premium,VS2,367,E
31592,Premium,VS2,367,E
31593,Premium,VS2,367,E
31594,Premium,VS2,367,E
31596,Premium,VS2,367,F
31598,Very Good,VS2,367,E
31600,Premium,VS2,367,D
31601,Premium,VS2,367,D
31603,Premium,VS2,368,J
31605,Very Good,VS2,368,J
31607,Premium,VS2,368,J
31609,Very Good,VS2,369,G
31612,Very Good,SI1,370,F
31617,Very Good,VS2,373,D
31618,Very Good,VS2,373,E
31636,Premium,SI1,450,J
31637,Very Good,SI1,450,J
31639,Premium,VS2,450,J
31652,Premium,VS2,767,E
31653,Premium,VS2,767,E
31654,Premium,VS2,767,E
31666,Premium,VS2,768,E
31668,Very Good,SI1,769,F
31669,Premium,SI1,769,F
31690,Very Good,VS2,770,E
31694,Premium,SI1,770,F
31699,Premium,SI1,770,F
31700,Premium,SI1,770,F
31701,Premium,SI1,770,F
31702,Premium,SI1,770,F
31703,Premium,SI1,770,F
31705,Premium,SI1,770,F
31724,Very Good,VS2,772,G
31725,Very Good,VS2,772,E
31738,Premium,SI1,772,D
31739,Very Good,SI1,772,D
31741,Premium,VS2,772,G
31742,Premium,SI1,772,D
31745,Premium,SI1,772,G
31746,Very Good,SI1,772,D
31747,Very Good,SI1,772,G
31748,Premium,SI1,772,G
31750,Premium,SI1,772,G
31751,Premium,SI1,772,D
31753,Premium,SI1,772,D
31754,Premium,SI1,772,D
31756,Premium,SI1,772,G
31757,Premium,SI1,772,D
31760,Premium,SI1,772,G
31761,Premium,SI1,772,D
31770,Premium,VS2,773,F
31771,Premium,VS2,773,F
31772,Premium,VS2,773,F
31773,Very Good,VS2,773,F
31776,Very Good,VS2,773,H
31777,Premium,SI1,773,F
31778,Very Good,SI1,773,E
31779,Very Good,SI1,773,E
31780,Very Good,SI1,773,F
31781,Very Good,SI1,773,F
31784,Premium,SI1,773,F
31787,Very Good,VS2,773,H
31789,Very Good,SI1,773,E
31790,Premium,SI1,773,E
31792,Premium,SI1,773,E
31793,Premium,SI1,773,F
31796,Very Good,SI1,773,E
31797,Premium,SI1,773,F
31804,Very Good,SI1,774,G
31809,Very Good,SI1,774,D
31813,Premium,SI1,774,D
31814,Premium,SI1,774,D
31815,Very Good,VS2,775,G
31823,Premium,SI1,775,E
31932,Premium,VS2,776,F
31935,Premium,VS2,776,F
31939,Premium,VS2,776,F
31944,Premium,VS2,776,F
31946,Premium,VS2,776,F
31948,Premium,VS2,776,F
31963,Very Good,VS2,452,E
31965,Very Good,VS2,452,E
31972,Very Good,VS2,453,I
31973,Very Good,VS2,453,E
31974,Very Good,VS2,453,E
31975,Very Good,VS2,453,F
31976,Very Good,VS2,453,F
31977,Very Good,VS2,453,F
31978,Very Good,VS2,453,F
31980,Premium,VS2,776,F
31981,Premium,VS2,776,F
31985,Premium,VS2,776,F
31986,Premium,VS2,776,F
31990,Premium,VS2,776,F
31991,Premium,VS2,776,F
31992,Premium,VS2,776,F
31993,Premium,VS2,776,F
31994,Premium,VS2,776,F
32020,Very Good,VS2,778,D
32021,Very Good,SI1,778,H
32032,Premium,SI1,778,E
32047,Very Good,VS2,779,D
32048,Very Good,VS2,780,D
32060,Premium,SI1,780,D
32061,Premium,SI1,780,D
32064,Premium,SI1,780,D
32067,Premium,SI1,780,D
32070,Premium,SI1,780,D
32079,Premium,VS2,781,D
32080,Very Good,VS2,781,D
32103,Premium,VS2,781,D
32120,Very Good,SI1,784,D
32126,Premium,VS2,784,J
32127,Very Good,VS2,784,J
32134,Very Good,SI1,786,G
32174,Very Good,VS2,787,G
32177,Premium,VS2,787,G
32180,Very Good,VS2,787,G
32181,Premium,VS2,787,G
32184,Very Good,SI1,788,F
32195,Premium,SI1,788,E
32197,Premium,SI1,788,E
32199,Premium,SI1,788,E
32201,Premium,SI1,788,E
32202,Premium,SI1,788,E
32203,Premium,SI1,788,E
32204,Premium,SI1,788,E
32205,Premium,SI1,788,E
32206,Premium,VS2,788,E
32251,Very Good,VS2,789,E
32257,Very Good,VS2,789,E
32273,Very Good,VS2,789,E
32290,Premium,SI1,453,J
32291,Premium,SI1,453,J
32301,Premium,VS2,454,J
32302,Premium,VS2,454,J
32310,Very Good,VS2,789,E
32317,Premium,VS2,789,E
32321,Premium,VS2,789,E
32322,Very Good,VS2,789,E
32331,Premium,VS2,789,E
32333,Very Good,VS2,789,E
32338,Premium,VS2,789,E
32356,Very Good,VS2,789,E
32359,Premium,VS2,789,E
32386,Very Good,VS2,790,F
32389,Very Good,VS2,791,E
32390,Very Good,VS2,791,E
32391,Very Good,VS2,791,E
32400,Premium,SI1,791,F
32401,Premium,SI1,791,F
32402,Premium,SI1,791,F
32403,Premium,SI1,791,F
32404,Premium,SI1,791,F
32405,Premium,SI1,791,F
32409,Premium,SI1,791,D
32416,Premium,SI1,791,D
32418,Very Good,SI1,791,D
32420,Premium,SI1,791,D
32422,Premium,SI1,791,D
32423,Premium,SI1,791,D
32432,Premium,VS2,792,D
32435,Premium,SI1,792,E
32438,Very Good,SI1,792,F
32439,Premium,SI1,792,F
32440,Very Good,SI1,792,F
32441,Premium,SI1,792,F
32442,Very Good,SI1,792,F
32443,Premium,SI1,792,F
32444,Very Good,SI1,792,F
32445,Very Good,VS2,792,H
32446,Very Good,SI1,792,F
32447,Very Good,SI1,792,E
32448,Very Good,SI1,792,F
32450,Very Good,SI1,792,E
32451,Very Good,VS2,793,E
32456,Very Good,VS2,794,E
32467,Very Good,SI1,794,D
32471,Premium,VS2,794,D
32475,Very Good,VS2,795,I
32487,Very Good,SI1,795,G
32497,Premium,SI1,796,D
32502,Very Good,SI1,798,F
32503,Very Good,SI1,798,G
32553,Very Good,VS2,800,G
32566,Very Good,VS2,800,F
32567,Premium,VS2,800,F
32569,Very Good,VS2,800,F
32571,Very Good,VS2,800,F
32576,Very Good,SI1,801,F
32601,Premium,VS2,802,F
32603,Premium,VS2,802,F
32604,Premium,VS2,802,F
32615,Very Good,VS2,457,I
32616,Very Good,VS2,457,H
32624,Very Good,VS2,457,H
32632,Very Good,SI1,459,F
32639,Very Good,SI1,459,I
32694,Premium,VS2,802,F
32696,Premium,VS2,802,F
32697,Premium,VS2,802,F
32704,Premium,VS2,802,F
32705,Premium,VS2,802,F
32707,Premium,VS2,802,F
32708,Premium,VS2,802,F
32712,Very Good,VS2,802,F
32714,Premium,VS2,802,F
32715,Premium,VS2,802,F
32716,Premium,VS2,802,F
32717,Premium,VS2,802,F
